"","id","src","route","toll.express","time.express","reliability.express","toll.freeway","time.freeway","reliability.freeway","occupance","size","sex","flexibility","distance","commute","age3050","income"
"392",4006352,"cal","freeway",2.90000009536743,-3.67770981788635,-0.588957607746124,0,0,0,1,4,"male","no",37.7099990844727,"yes","no","med"
"393",4006408,"cal","freeway",3,-3.79833388328552,-0.784223020076752,0,0,0,1,2,"male","no",25.7900009155273,"yes","no","med"
"394",4006538,"cal","freeway",3,-3.9334192276001,-1.04379773139954,0,0,0,1,7,"male","no",43.4000015258789,"yes","yes","low"
"395",4006616,"cal","freeway",1.64999997615814,-1.18635988235474,-0.235234394669533,0,0,0,2,3,"female","no",29.8299999237061,"yes","no","high"
"396",4006660,"cal","freeway",3.25,-5.48271179199219,-1.31772768497467,0,0,0,1,5,"male","no",44.6599998474121,"no","no","med"
"397",4006663,"cal","express",1.45000004768372,-3.71565771102905,-0.57103967666626,0,0,0,3,5,"male","no",38.8199996948242,"yes","yes","high"
"398",4006670,"cal","express",2.90000009536743,-2.09010577201843,-2.97650074958801,0,0,0,1,2,"female","yes",44.6199989318848,"yes","yes","high"
"399",4010049,"cal","freeway",1.64999997615814,-1.69998788833618,-0.171849593520164,0,0,0,1,5,"male","yes",76.3499984741211,"yes","no","high"
"400",4010232,"cal","freeway",3.25,-4.95296192169189,-1.76312613487244,0,0,0,1,3,"female","no",21.1700000762939,"yes","yes","low"
"401",4010297,"cal","express",1.95000004768372,-0.918611943721771,-2.90916681289673,0,0,0,1,2,"female","no",76.3499984741211,"yes","yes","med"
"402",4010305,"cal","express",2.90000009536743,-2.76837301254272,-0.400706887245178,0,0,0,2,7,"female","no",50.4500007629395,"yes","yes","high"
"403",4010323,"cal","freeway",1.64999997615814,-0.691220819950104,-0.310752749443054,0,0,0,1,4,"male","yes",56.5900001525879,"yes","yes","med"
"404",4010499,"cal","freeway",2.90000009536743,-3.25540232658386,-0.457121193408966,0,0,0,1,6,"female","no",27.1900005340576,"yes","yes","low"
"405",4010515,"cal","freeway",2.90000009536743,-2.3666090965271,-0.357956409454346,0,0,0,1,3,"male","no",24.1100006103516,"yes","yes","low"
"406",4010593,"cal","freeway",1.5,-3.97668051719666,-1.4142986536026,0,0,0,3,3,"female","yes",22.4300003051758,"yes","no","low"
"407",4010727,"cal","freeway",3,-2.04728245735168,-2.94881963729858,0,0,0,2,2,"male","yes",20.0100002288818,"yes","yes","high"
"408",4010739,"cal","freeway",3.25,-3.25571346282959,-2.54943037033081,0,0,0,1,4,"female","no",57.2299995422363,"no","no","low"
"409",4010802,"cal","freeway",1.95000004768372,-0.92229700088501,-2.80769968032837,0,0,0,1,2,"male","no",62.3199996948242,"yes","no","low"
"410",4010816,"cal","freeway",3.25,-4.76211357116699,-1.76715445518494,0,0,0,2,3,"female","no",27.6800003051758,"yes","no","high"
"411",4010829,"cal","freeway",3.25,-4.8493914604187,-1.76664662361145,0,0,0,1,4,"male","no",35.25,"yes","no","low"
"412",4010846,"cal","freeway",2.90000009536743,-3.42425417900085,-0.672425985336304,0,0,0,1,2,"male","no",24.3199996948242,"yes","yes","med"
"413",4010865,"cal","freeway",3,-3.87433409690857,-1.04477107524872,0,0,0,1,3,"male","yes",61.3400001525879,"yes","no","med"
"414",4010901,"cal","freeway",1.64999997615814,-1.10318243503571,-0.223936200141907,0,0,0,1,2,"male","yes",23.7199993133545,"yes","no","med"
"415",4010902,"cal","express",2.90000009536743,-2.28032922744751,-0.375850796699524,0,0,0,1,6,"male","no",56.2999992370605,"yes","yes","low"
"416",4010922,"cal","freeway",2.90000009536743,-1.26323401927948,-1.71632516384125,0,0,0,1,2,"male","no",31.1299991607666,"yes","yes","med"
"417",4010966,"cal","freeway",3,-3.96800565719604,-1.19955539703369,0,0,0,1,2,"female","yes",15.1700000762939,"no","yes","med"
"418",4011128,"cal","freeway",1.95000004768372,-0.999996483325958,-2.11906695365906,0,0,0,1,3,"male","yes",15.1700000762939,"yes","yes","med"
"419",4011141,"cal","freeway",2.90000009536743,-2.24618029594421,-2.92631864547729,0,0,0,2,6,"male","yes",25.1700000762939,"yes","yes","high"
"420",4011289,"cal","freeway",3,-3.0101797580719,-2.54880023002625,0,0,0,2,3,"female","yes",22.5300006866455,"yes","yes","low"
"421",4011317,"cal","freeway",3.25,-5.41462802886963,-1.49352967739105,0,0,0,1,4,"male","no",11.8900003433228,"yes","yes","high"
"422",4011346,"cal","freeway",3,-3.96945548057556,-1.56491994857788,0,0,0,1,3,"female","no",19.2900009155273,"yes","no","med"
"423",4011396,"cal","freeway",3.25,-3.98098111152649,-2.1449236869812,0,0,0,1,4,"female","no",24.7199993133545,"yes","yes","high"
"424",4011627,"cal","freeway",2.90000009536743,-2.65335011482239,-0.413311898708344,0,0,0,1,2,"female","no",29.0599994659424,"yes","yes","low"
"425",4011670,"cal","freeway",2.90000009536743,-1.98245358467102,-2.90781307220459,0,0,0,1,2,"male","yes",33.3300018310547,"yes","yes","med"
"426",4011721,"cal","freeway",3.25,-5.40810298919678,-1.3669593334198,0,0,0,2,3,"male","yes",33.1599998474121,"yes","yes","low"
"427",4011766,"cal","freeway",3,-3.78704714775085,-0.783575475215912,0,0,0,1,2,"male","no",23.0400009155273,"yes","no","med"
"428",4011781,"cal","freeway",2.90000009536743,-2.42567229270935,-0.402023106813431,0,0,0,1,4,"male","yes",30.5100002288818,"yes","yes","med"
"429",4011790,"cal","freeway",3.25,-4.82030630111694,-1.76680850982666,0,0,0,1,3,"male","yes",28.0599994659424,"yes","yes","low"
"430",4011925,"cal","freeway",1.64999997615814,-0.783161997795105,-0.300763219594955,0,0,0,1,2,"male","yes",63.2900009155273,"yes","no","low"
"431",4012019,"cal","freeway",3,-4.32852268218994,-1.40380275249481,0,0,0,2,3,"female","yes",27.8299999237061,"yes","yes","high"
"432",5002865,"cal","express",1.45000004768372,-3.75744700431824,-0.717835009098053,0,0,0,3,8,"male","no",25.9599990844727,"no","yes","high"
"433",5003368,"cal","freeway",1.64999997615814,-0.973332524299622,-0.383857250213623,0,0,0,1,5,"male","yes",38.3499984741211,"yes","no","med"
"434",5004374,"cal","freeway",1.45000004768372,-2.2498927116394,-0.372040510177612,0,0,0,3,6,"male","no",27.9699993133545,"yes","yes","low"
"435",5006382,"cal","freeway",1.95000004768372,-1.20637345314026,-0.644563496112823,0,0,0,1,5,"female","yes",33.4700012207031,"no","no","high"
"436",5006513,"cal","freeway",2.90000009536743,-2.59531140327454,-0.403081595897675,0,0,0,1,4,"male","no",44.560001373291,"yes","yes","low"
"437",5006568,"cal","freeway",2.90000009536743,-2.4223153591156,-2.92657327651978,0,0,0,1,1,"male","yes",61.0200004577637,"yes","no","low"
"438",5011583,"cal","freeway",2.90000009536743,-1.16532528400421,-2.03659009933472,0,0,0,1,2,"male","yes",63.5999984741211,"yes","no","high"
"1100",95393,"br","express",3.25,-4.76211357116699,-1.76715445518494,0,0,0,1,2,"female","yes",35,"yes","yes","med"
"2100",95393,"br","express",3.25,-4.76211357116699,-1.76715445518494,0,0,0,1,2,"female","yes",35,"yes","yes","med"
"3100",95393,"br","express",3.25,-4.76211357116699,-1.76715445518494,0,0,0,1,2,"female","yes",35,"yes","yes","med"
"439",95393,"br","express",3.25,-4.76211357116699,-1.76715445518494,0,0,0,1,2,"female","yes",35,"yes","yes","med"
"510",95393,"br","freeway",3.25,-4.76211357116699,-1.76715445518494,0,0,0,1,2,"female","yes",35,"yes","yes","med"
"610",132682,"br","freeway",3,-3.96800565719604,-1.19955539703369,0,0,0,1,1,"male","no",42,"yes","yes","low"
"710",132682,"br","freeway",3,-4.00279855728149,-1.64101600646973,0,0,0,1,1,"male","no",42,"yes","yes","low"
"810",132682,"br","freeway",3,-3.96945548057556,-1.56491994857788,0,0,0,1,1,"male","no",42,"yes","yes","low"
"910",132682,"br","freeway",3,-3.96800565719604,-1.19955539703369,0,0,0,1,1,"male","no",42,"yes","yes","low"
"1010",145698,"br","freeway",1.64999997615814,-0.633282542228699,-0.273943543434143,0,0,0,1,3,"male","yes",55.2999992370605,"yes","no","low"
"1110",145698,"br","freeway",1.64999997615814,-0.633282542228699,-0.273943543434143,0,0,0,1,3,"male","yes",55.2999992370605,"yes","no","low"
"1210",145698,"br","freeway",1.64999997615814,-0.633282542228699,-0.273943543434143,0,0,0,1,3,"male","yes",55.2999992370605,"yes","no","low"
"1310",145698,"br","freeway",1.64999997615814,-0.633282542228699,-0.273943543434143,0,0,0,1,3,"male","yes",55.2999992370605,"yes","no","low"
"1410",145698,"br","freeway",1.64999997615814,-0.633282542228699,-0.273943543434143,0,0,0,1,3,"male","yes",55.2999992370605,"yes","no","low"
"1510",174736,"br","freeway",3.25,-5.39272451400757,-1.59943115711212,0,0,0,2,2,"male","no",63,"yes","no","low"
"1610",174736,"br","freeway",2.90000009536743,-5.39272451400757,-1.59943115711212,0,0,0,2,2,"male","no",63,"yes","no","low"
"1710",174736,"br","freeway",3.25,-5.39272451400757,-1.59943115711212,0,0,0,2,2,"male","no",63,"yes","no","low"
"1810",174736,"br","freeway",3.25,-5.39272451400757,-1.59943115711212,0,0,0,2,2,"male","no",63,"yes","no","low"
"1910",174736,"br","freeway",3.25,-5.39272451400757,-1.59943115711212,0,0,0,2,2,"male","no",63,"yes","no","low"
"2010",187272,"br","freeway",2.90000009536743,-1.52998292446136,-2.43867373466492,0,0,0,1,5,"female","yes",25.5,"yes","yes","low"
"2110",187272,"br","freeway",2.90000009536743,-1.37291014194489,-2.08478140830994,0,0,0,1,5,"female","yes",37.2000007629395,"yes","yes","low"
"2210",249294,"br","freeway",3,-1.46556544303894,-2.38107848167419,0,0,0,1,7,"male","no",60,"yes","yes","high"
"2310",249294,"br","freeway",3,-5.39272451400757,-1.59943115711212,0,0,0,1,7,"male","no",60,"yes","yes","high"
"2410",249294,"br","freeway",3,-2.24618029594421,-2.92631864547729,0,0,0,1,7,"male","no",60,"yes","yes","high"
"2510",471153,"br","express",3.09999990463257,-2.29761672019958,-2.94543290138245,0,0,0,1,1,"female","no",40,"yes","no","med"
"2610",471153,"br","express",3,-2.24618029594421,-2.92631864547729,0,0,0,1,1,"female","no",40,"yes","no","med"
"2710",471153,"br","express",3,-3.17518329620361,-2.58072209358215,0,0,0,1,1,"female","no",40,"yes","no","med"
"2810",471153,"br","express",3,-2.09010577201843,-2.97650074958801,0,0,0,1,1,"female","no",40,"yes","no","med"
"2910",471153,"br","express",3,-3.0101797580719,-2.54880023002625,0,0,0,1,1,"female","no",40,"yes","no","med"
"3010",474217,"br","freeway",2.25,-0.945457339286804,-2.76010251045227,0,0,0,1,4,"female","no",56,"yes","yes","low"
"3110",474217,"br","freeway",2.25,-1.03809809684753,-2.36191248893738,0,0,0,1,4,"female","no",56,"yes","yes","low"
"3210",474217,"br","freeway",2.25,-0.962000608444214,-2.64577269554138,0,0,0,1,4,"female","no",56,"yes","yes","low"
"3310",474217,"br","freeway",2.25,-0.919970333576202,-2.88336324691772,0,0,0,1,4,"female","no",56,"yes","yes","low"
"3410",474217,"br","freeway",2.25,-0.910659432411194,-2.46744465827942,0,0,0,1,4,"female","no",56,"yes","yes","low"
"3510",560116,"br","freeway",3,-1.22931015491486,-1.70673429965973,0,0,0,1,2,"male","yes",20,"yes","yes","low"
"3610",560116,"br","freeway",1.95000004768372,-0.999996483325958,-2.11906695365906,0,0,0,1,2,"male","yes",20,"yes","yes","low"
"3710",560116,"br","freeway",1.95000004768372,-0.962000608444214,-2.64577269554138,0,0,0,1,2,"male","yes",20,"yes","yes","low"
"3810",569769,"br","freeway",1.64999997615814,-1.87194454669952,-0.170611307024956,0,0,0,1,3,"female","no",45,"yes","yes","low"
"3910",569769,"br","freeway",1.64999997615814,-1.87194454669952,-0.170611307024956,0,0,0,1,3,"female","no",45,"yes","yes","low"
"4010",569769,"br","freeway",1.64999997615814,-1.87194454669952,-0.170611307024956,0,0,0,1,3,"female","no",45,"yes","yes","low"
"4110",569769,"br","freeway",1.64999997615814,-1.87194454669952,-0.170611307024956,0,0,0,1,3,"female","no",45,"yes","yes","low"
"4210",569769,"br","freeway",1.64999997615814,-1.87194454669952,-0.170611307024956,0,0,0,1,3,"female","no",45,"yes","yes","low"
"4310",574809,"br","freeway",3,-4.00259828567505,-1.49866199493408,0,0,0,NA,2,"female","yes",22,"yes","no","low"
"441",574809,"br","freeway",2.90000009536743,-4.95621728897095,-1.80441296100616,0,0,0,NA,2,"female","yes",22,"yes","no","low"
"451",574809,"br","freeway",3,-3.86380696296692,-0.968002378940582,0,0,0,NA,2,"female","yes",22,"yes","no","low"
"461",574809,"br","freeway",3,-4.00279855728149,-1.64101600646973,0,0,0,NA,2,"female","yes",22,"yes","no","low"
"471",574809,"br","freeway",3,-4.00279855728149,-1.64101600646973,0,0,0,NA,2,"female","yes",22,"yes","no","low"
"481",616665,"br","express",3,-3.83762168884277,-0.894240200519562,0,0,0,1,1,"female","yes",178,"yes","yes","low"
"491",616665,"br","express",2.90000009536743,-3.81253027915955,-0.829618513584137,0,0,0,1,1,"female","no",178,"yes","yes","low"
"501",616665,"br","express",3,-3.84809565544128,-0.91273832321167,0,0,0,1,1,"female","no",178,"yes","yes","low"
"511",616665,"br","express",3,-3.84287333488464,-0.911857903003693,0,0,0,1,1,"female","yes",178,"yes","yes","low"
"521",633314,"br","express",1.5,-3.82081007957458,-0.842534780502319,0,0,0,6,4,"female","no",25,"yes","yes","med"
"531",633314,"br","express",1.5,-3.82081007957458,-0.842534780502319,0,0,0,6,4,"female","no",25,"yes","yes","med"
"541",633314,"br","express",1.5,-3.82081007957458,-0.842534780502319,0,0,0,6,4,"female","no",25,"yes","yes","med"
"551",633314,"br","express",1.5,-3.82081007957458,-0.842534780502319,0,0,0,6,4,"female","no",25,"yes","yes","med"
"561",634280,"br","express",3.29999995231628,-5.30517673492432,-1.59417295455933,0,0,0,1,4,"male","no",55,"yes","yes","med"
"571",634280,"br","freeway",1.5,-1.31666564941406,-0.183338299393654,0,0,0,1,4,"male","yes",69,"yes","yes","med"
"581",634280,"br","express",3,-5.34895992279053,-1.59614145755768,0,0,0,1,4,"male","no",61,"yes","yes","med"
"591",690688,"br","freeway",2.25,-1.00358009338379,-2.49420547485352,0,0,0,1,4,"female","no",60,"yes","yes","low"
"601",690688,"br","freeway",2.25,-0.962000608444214,-2.64577269554138,0,0,0,1,4,"female","no",60,"yes","yes","low"
"611",690688,"br","freeway",2.25,-0.945457339286804,-2.76010251045227,0,0,0,1,4,"female","no",60,"yes","yes","low"
"621",690688,"br","freeway",2.25,-0.982500553131104,-2.57629799842834,0,0,0,1,4,"female","no",60,"yes","yes","low"
"631",690688,"br","freeway",2.25,-0.984944701194763,-2.63505578041077,0,0,0,1,4,"female","no",60,"yes","yes","low"
"641",710381,"br","express",3.09999990463257,-1.58679854869843,-2.58520483970642,0,0,0,1,3,"female","yes",25,"yes","yes","med"
"651",710381,"br","freeway",2.25,-1.31666564941406,-0.183338299393654,0,0,0,1,3,"female","yes",10,"yes","yes","med"
"661",710381,"br","express",2.25,-1.31666564941406,-0.183338299393654,0,0,0,1,3,"female","yes",10,"yes","yes","med"
"671",786870,"br","express",1.5,-3.76111960411072,-0.726060688495636,0,0,0,4,5,"female","no",18,"yes","yes","high"
"681",786870,"br","express",1.5,-3.76111960411072,-0.726060688495636,0,0,0,4,5,"female","no",18,"yes","yes","high"
"691",786870,"br","express",1.5,-3.76111960411072,-0.726060688495636,0,0,0,4,5,"female","no",18,"yes","yes","high"
"701",786870,"br","express",1.5,-3.76111960411072,-0.726060688495636,0,0,0,4,5,"female","no",18,"yes","yes","high"
"711",786870,"br","express",1.45000004768372,-3.76111960411072,-0.726060688495636,0,0,0,4,5,"female","no",18,"yes","yes","high"
"721",796200,"br","express",3,-2.24618029594421,-2.92631864547729,0,0,0,1,1,"female","yes",30,"yes","no","low"
"731",796200,"br","express",3.09999990463257,-2.24618029594421,-2.92631864547729,0,0,0,1,1,"female","yes",30,"yes","no","low"
"741",796200,"br","express",3,-2.69046807289124,-2.67158269882202,0,0,0,1,1,"female","yes",20,"yes","no","low"
"751",796200,"br","express",3,-1.98245358467102,-2.90781307220459,0,0,0,1,1,"female","yes",30,"yes","no","low"
"761",796200,"br","express",2.90000009536743,-2.24618029594421,-2.92631864547729,0,0,0,1,1,"female","yes",30,"yes","no","low"
"771",807962,"br","freeway",2.25,-1.04666066169739,-1.68383121490479,0,0,0,1,4,"female","yes",55,"yes","no","med"
"781",807962,"br","freeway",2.25,-1.0257523059845,-1.93139564990997,0,0,0,1,4,"female","yes",54.7999992370605,"yes","no","med"
"791",807962,"br","freeway",2.25,-1.11813390254974,-1.25616681575775,0,0,0,1,4,"female","yes",54.5999984741211,"yes","no","med"
"801",815524,"br","express",2.25,-0.996064245700836,-2.28488302230835,0,0,0,1,3,"male","no",41.5,"yes","no","low"
"811",815524,"br","express",2.25,-0.934505939483643,-2.83215594291687,0,0,0,1,3,"male","no",41.5,"yes","no","low"
"821",815524,"br","express",2.25,-1.00772595405579,-2.0465726852417,0,0,0,1,3,"male","no",41.5,"yes","no","low"
"831",815524,"br","express",2.25,-0.9923175573349,-2.19149518013,0,0,0,1,3,"male","no",41.5,"yes","no","low"
"841",815524,"br","express",2.25,-0.9923175573349,-2.19149518013,0,0,0,1,3,"male","no",41.5,"yes","no","low"
"851",870158,"br","freeway",1.64999997615814,-0.377091288566589,-0.0645698979496956,0,0,0,1,2,"male","yes",35.4000015258789,"yes","no","low"
"861",870158,"br","freeway",1.64999997615814,-0.377091288566589,-0.0645698979496956,0,0,0,1,2,"male","yes",35.4000015258789,"yes","no","low"
"871",870158,"br","freeway",1.64999997615814,-0.29965552687645,-0.0539931692183018,0,0,0,1,2,"male","yes",35.4000015258789,"yes","no","low"
"881",870158,"br","express",1.64999997615814,-0.280218690633774,-0.0327082015573978,0,0,0,1,2,"male","yes",35.4000015258789,"yes","no","low"
"891",870158,"br","freeway",1.64999997615814,-0.427494496107101,-0.0691821873188019,0,0,0,1,2,"male","yes",35.4000015258789,"yes","no","low"
"901",983702,"br","express",3,-1.72105598449707,-2.81690216064453,0,0,0,1,1,"female","yes",55,"yes","yes","low"
"911",983702,"br","express",3.09999990463257,-1.72105598449707,-2.81690216064453,0,0,0,1,1,"female","yes",55,"yes","yes","low"
"921",983702,"br","express",2.90000009536743,-1.58679854869843,-2.58520483970642,0,0,0,1,1,"female","yes",55,"yes","yes","low"
"931",983702,"br","express",3,-1.58679854869843,-2.58520483970642,0,0,0,1,1,"female","yes",55,"yes","yes","low"
"941",983702,"br","express",3,-1.72105598449707,-2.81690216064453,0,0,0,1,1,"female","yes",55,"yes","yes","low"
"951",1051344,"br","express",3,-1.4244886636734,-2.13752770423889,0,0,0,1,3,"male","yes",32,"yes","no","low"
"961",1051344,"br","freeway",1.95000004768372,-1.19165551662445,-0.943523228168488,0,0,0,1,3,"male","yes",32,"yes","no","low"
"971",1051344,"br","express",2.90000009536743,-1.18327665328979,-2.16423082351685,0,0,0,1,3,"male","yes",32,"yes","no","low"
"981",1222508,"br","freeway",3.29999995231628,-4.15275192260742,-2.3289213180542,0,0,0,1,1,"female","no",31,"yes","no","low"
"991",1222508,"br","freeway",3.29999995231628,-5.39272451400757,-1.59943115711212,0,0,0,1,1,"female","no",31,"yes","no","low"
"1001",1222508,"br","freeway",3.29999995231628,-4.88079786300659,-1.8211784362793,0,0,0,1,1,"female","no",31,"yes","no","low"
"1011",1222508,"br","freeway",3.29999995231628,-5.59035110473633,-1.39125287532806,0,0,0,1,1,"female","no",31,"yes","no","low"
"1021",1222508,"br","freeway",3,-4.95621728897095,-1.80441296100616,0,0,0,1,1,"female","no",31,"yes","no","low"
"1031",1222867,"br","freeway",1.64999997615814,-0.691220819950104,-0.310752749443054,0,0,0,1,3,"male","no",53,"yes","yes","low"
"1041",1222867,"br","freeway",1.64999997615814,-0.427494496107101,-0.0691821873188019,0,0,0,1,3,"male","no",53,"yes","yes","low"
"1051",1222867,"br","freeway",1.64999997615814,-0.525194346904755,-0.211671456694603,0,0,0,1,3,"male","no",53,"yes","yes","low"
"1061",1222867,"br","freeway",1.64999997615814,-0.476355969905853,-0.20226277410984,0,0,0,1,3,"male","no",53,"yes","yes","low"
"1071",1222867,"br","freeway",1.64999997615814,-0.525194346904755,-0.211671456694603,0,0,0,1,3,"male","no",53,"yes","yes","low"
"1081",1235782,"br","express",1.64999997615814,-0.633282542228699,-0.273943543434143,0,0,0,2,1,"male","yes",45,"yes","yes","low"
"1091",1235782,"br","express",1.64999997615814,-0.633282542228699,-0.273943543434143,0,0,0,2,1,"male","yes",45,"yes","yes","low"
"1101",1235782,"br","express",1.64999997615814,-0.633282542228699,-0.273943543434143,0,0,0,2,1,"male","yes",45,"yes","yes","low"
"1111",1235782,"br","express",1.64999997615814,-0.633282542228699,-0.273943543434143,0,0,0,2,1,"male","yes",45,"yes","yes","low"
"1121",1235782,"br","express",1.64999997615814,-0.633282542228699,-0.273943543434143,0,0,0,2,1,"male","yes",45,"yes","yes","low"
"1131",1294224,"br","freeway",1.64999997615814,-1.79576635360718,-0.178493604063988,0,0,0,1,2,"male","yes",54,"yes","no","low"
"1141",1294224,"br","freeway",2.90000009536743,-2.50831961631775,-0.387652605772018,0,0,0,1,2,"male","yes",54,"yes","no","low"
"1151",1294224,"br","freeway",2.90000009536743,-2.42567229270935,-0.402023106813431,0,0,0,1,2,"male","yes",54,"yes","no","low"
"1161",1340781,"br","freeway",3,-4.42222833633423,-1.61547291278839,0,0,0,1,2,"male","yes",60,"yes","yes","low"
"1171",1340781,"br","freeway",2.90000009536743,-3.63232684135437,-2.3451132774353,0,0,0,1,2,"male","yes",76,"yes","yes","low"
"1181",1340781,"br","freeway",3.25,-5.5266695022583,-1.29438614845276,0,0,0,1,2,"male","yes",83,"yes","yes","low"
"1191",1340781,"br","freeway",3.25,-3.63232684135437,-2.3451132774353,0,0,0,1,2,"male","yes",60,"yes","yes","low"
"1201",1340781,"br","freeway",3.25,-4.88079786300659,-1.8211784362793,0,0,0,1,2,"male","yes",92,"yes","yes","low"
"1211",1534307,"br","freeway",2.90000009536743,-1.68447744846344,-2.7721860408783,0,0,0,1,4,"male","yes",42,"yes","yes","low"
"1221",1534307,"br","freeway",2.90000009536743,-1.58679854869843,-2.58520483970642,0,0,0,1,4,"male","yes",42,"yes","yes","low"
"1231",1534307,"br","freeway",2.90000009536743,-1.4269232749939,-2.29775333404541,0,0,0,1,4,"male","yes",42,"yes","yes","low"
"1241",1534307,"br","freeway",3,-1.72105598449707,-2.81690216064453,0,0,0,1,4,"male","yes",42,"yes","yes","low"
"1251",1534307,"br","freeway",2.90000009536743,-1.55694150924683,-2.49305367469788,0,0,0,1,4,"male","yes",42,"yes","yes","low"
"1261",1547228,"br","freeway",3.25,-5.42609739303589,-1.38066720962524,0,0,0,1,5,"male","no",55,"yes","yes","low"
"1271",1547228,"br","freeway",2.90000009536743,-5.2533392906189,-1.62150394916534,0,0,0,1,5,"male","no",55,"yes","yes","low"
"1281",1547228,"br","freeway",3.25,-5.44667482376099,-1.36386144161224,0,0,0,1,5,"male","no",55,"yes","yes","low"
"1291",1547228,"br","freeway",3.25,-5.58352851867676,-1.2533186674118,0,0,0,1,5,"male","no",55,"yes","yes","low"
"1301",1547228,"br","freeway",3.25,-5.55876779556274,-1.38216781616211,0,0,0,1,5,"male","no",55,"yes","yes","low"
"1311",1547565,"br","express",3.25,-5.5266695022583,-1.29438614845276,0,0,0,1,2,"male","yes",25,"yes","yes","med"
"1321",1547565,"br","express",3.25,-5.58352851867676,-1.2533186674118,0,0,0,1,2,"male","yes",25,"yes","yes","med"
"1331",1547565,"br","express",3.25,-5.55876779556274,-1.38216781616211,0,0,0,1,2,"male","yes",25,"yes","yes","med"
"1341",1547565,"br","express",2.90000009536743,-5.39272451400757,-1.59943115711212,0,0,0,1,2,"male","yes",25,"yes","yes","med"
"1351",1547565,"br","express",3.25,-5.59035110473633,-1.39125287532806,0,0,0,1,2,"male","yes",25,"yes","yes","med"
"1361",1576195,"br","freeway",3,-1.44791865348816,-2.19541001319885,0,0,0,1,5,"female","yes",29.6000003814697,"yes","yes","low"
"1371",1576195,"br","freeway",2.90000009536743,-1.39606404304504,-2.0938127040863,0,0,0,1,5,"female","yes",29.6000003814697,"yes","yes","low"
"1381",1576195,"br","freeway",2.90000009536743,-1.44791865348816,-2.19541001319885,0,0,0,1,5,"female","yes",29.6000003814697,"yes","yes","low"
"1391",1576195,"br","freeway",2.90000009536743,-1.46556544303894,-2.38107848167419,0,0,0,1,5,"female","yes",29.6000003814697,"yes","yes","low"
"1401",1576195,"br","express",2.90000009536743,-1.37291014194489,-2.08478140830994,0,0,0,1,5,"female","yes",29.6000003814697,"yes","yes","low"
"1411",1578449,"br","freeway",2.90000009536743,-4.32852268218994,-1.40380275249481,0,0,0,1,4,"male","yes",69.5999984741211,"yes","yes","low"
"1421",1578449,"br","freeway",3,-3.98963260650635,-1.4406852722168,0,0,0,1,4,"male","yes",69.5999984741211,"yes","yes","low"
"1431",1578449,"br","freeway",3,-4.42222833633423,-1.61547291278839,0,0,0,1,4,"male","no",69.5999984741211,"yes","yes","low"
"1441",1578449,"br","freeway",3,-3.95936584472656,-1.17551255226135,0,0,0,1,4,"male","yes",69.5999984741211,"yes","yes","low"
"1451",1578449,"br","freeway",3,-3.97668051719666,-1.4142986536026,0,0,0,1,4,"male","yes",69.5999984741211,"yes","yes","low"
"1461",1608254,"br","freeway",1.64999997615814,-0.377091288566589,-0.0645698979496956,0,0,0,1,7,"male","yes",33.0999984741211,"yes","yes","low"
"1471",1608254,"br","freeway",1.64999997615814,-0.694344758987427,-0.307865172624588,0,0,0,1,7,"male","yes",33.0999984741211,"yes","yes","low"
"1481",1640411,"br","freeway",3,-4.90756273269653,-1.76630735397339,0,0,0,1,7,"female","no",42,"yes","yes","low"
"1491",1640411,"br","freeway",3.29999995231628,-5.39272451400757,-1.59943115711212,0,0,0,1,7,"female","no",42,"yes","yes","low"
"1501",1640411,"br","freeway",3.29999995231628,-4.95621728897095,-1.80441296100616,0,0,0,1,7,"female","no",42,"yes","yes","low"
"1511",1640411,"br","freeway",3.29999995231628,-5.39272451400757,-1.59943115711212,0,0,0,1,7,"female","no",42,"yes","yes","low"
"1521",1640411,"br","freeway",3.29999995231628,-5.30517673492432,-1.59417295455933,0,0,0,1,7,"female","no",42,"yes","yes","low"
"1531",1670547,"br","freeway",3,-3.96800565719604,-1.19955539703369,0,0,0,1,1,"male","no",22,"yes","yes","low"
"1541",1670547,"br","freeway",3,-3.96800565719604,-1.19955539703369,0,0,0,1,1,"male","no",22,"yes","yes","low"
"1551",1670547,"br","freeway",3,-3.96800565719604,-1.19955539703369,0,0,0,1,1,"male","no",22,"yes","yes","low"
"1561",1670547,"br","freeway",3,-3.96800565719604,-1.19955539703369,0,0,0,1,1,"male","no",22,"yes","yes","low"
"1571",1763003,"br","freeway",2.90000009536743,-3.96800565719604,-1.19955539703369,0,0,0,1,4,"male","yes",33,"yes","yes","med"
"1581",1763003,"br","freeway",2.90000009536743,-2.69046807289124,-2.67158269882202,0,0,0,1,4,"male","yes",38,"yes","yes","med"
"1591",1763003,"br","freeway",2.90000009536743,-3.49712824821472,-0.690745413303375,0,0,0,1,4,"male","yes",33,"yes","yes","med"
"1601",1763003,"br","freeway",3,-1.41918122768402,-2.10221219062805,0,0,0,1,4,"male","yes",33,"yes","yes","med"
"1611",1763003,"br","freeway",3.25,-5.40810298919678,-1.3669593334198,0,0,0,1,4,"male","yes",33,"yes","yes","med"
"1621",1846015,"br","freeway",3.29999995231628,-5.27223205566406,-1.45091366767883,0,0,0,1,1,"male","no",20,"yes","no","low"
